,feature_key,text,extraction,verdict
671,STATUS_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.",[],ME-16-05-336-804
672,TYPE_WEP,"השוטרים כרזו למכונית לעצור, אך המכונית החלה להימלט מהניידת והנאשם זרק את התיק ובו תת המקלע, שתי המחסניות הריקות, הכפפה ו-26 כדורים מחוץ לחלון המכונית.",['TYPE_WEP'],ME-16-05-336-804
673,AMMU_AMOUNT_WEP,"השוטרים כרזו למכונית לעצור, אך המכונית החלה להימלט מהניידת והנאשם זרק את התיק ובו תת המקלע, שתי המחסניות הריקות, הכפפה ו-26 כדורים מחוץ לחלון המכונית.",['AMMO_AMOUNT'],ME-16-05-336-804
674,STATUS_WEP,"השוטרים כרזו למכונית לעצור, אך המכונית החלה להימלט מהניידת והנאשם זרק את התיק ובו תת המקלע, שתי המחסניות הריקות, הכפפה ו-26 כדורים מחוץ לחלון המכונית.",[],ME-16-05-336-804
675,TYPE_WEP,"זמינות של נשק חם – ובמיוחד כשעסקינן בנשק מאולתר מסוג ""קרל גוסטב"", בידי מי שאינו מורשה לכך, עלולה להביא לפגיעה בחיי אדם, לרבות בחפים מפשע.",['TYPE_WEP'],
676,TYPE_WEP,"מתחם העונש ההולם ייקבע בהתחשב במדיניות ענישה זו ובנסיבות ביצוע העבירות, הכוללות: נשיאה של נשק תת מקלע מאולתר מסוג ""קרל גוסטב"" בטבורה של עיר, ומאוחר יותר ברכב יחד עם תחמושת, כשבוצעה פריקה של הנשק מחוץ לאירוע של שמחות, וכן השלכת הנשק והתחמושת במהלך מרדף משטרתי, מבלי שנטען לקיומו של סכסוך ברקע.",['TYPE_WEP'],ME-16-05-336-804
677,USE,"מתחם העונש ההולם ייקבע בהתחשב במדיניות ענישה זו ובנסיבות ביצוע העבירות, הכוללות: נשיאה של נשק תת מקלע מאולתר מסוג ""קרל גוסטב"" בטבורה של עיר, ומאוחר יותר ברכב יחד עם תחמושת, כשבוצעה פריקה של הנשק מחוץ לאירוע של שמחות, וכן השלכת הנשק והתחמושת במהלך מרדף משטרתי, מבלי שנטען לקיומו של סכסוך ברקע.",[],ME-16-05-336-804
678,TYPE_WEP,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף",['TYPE_WEP'],ME-16-05-336-804
679,AMMU_AMOUNT_WEP,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף",['AMMO_AMOUNT'],ME-16-05-336-804
680,STATUS_WEP,"הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק לפי סעיף 144(ב) לחוק העונשין בכך שיחד עם אחר הוביל נשק מסוג ""קרל גוסטב"" ובו מחסנית עם כדורים, כשהנשק היה עטוף",['STATUS_WEP'],ME-16-05-336-804
681,TYPE_WEP,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.",['TYPE_WEP'],ME-16-05-336-804
682,AMMU_AMOUNT_WEP,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.",['AMMO_AMOUNT'],ME-16-05-336-804
683,STATUS_WEP,"הנאשם הורשע על יסוד הודאתו בעבירות של נשיאת נשק ותחמושת וירי באזור מגורים, בכך שטמן באדמה, בסמוך לביתו, תיק ובו נשק תת מקלע מסוג ""קרל גוסטב"", יחד עם מחסנית ותחמושת מסוג 9 מ""מ.",[],ME-16-05-336-804
684,TYPE_WEP,"בכתב האישום המתוקן בתיק זה  (להלן: תיק הנשק) – הנאשם הורשע באישום הראשון בעבירות  של נשיאת נשק לפי סעיף 144(ב) לחוק העונשין תשל""ז-1977 (להלן: חוק העונשין; החוק) ואיומים לפי סעיף 192 לחוק, בכך שקיבל לידיו רימון הלם, הגיע לבית משפחה בשכונת גילה בירושלים והשליך את הרימון לחצר הבית במטרה להטיל אימה על יושביו.",['TYPE_WEP'],ME-16-06-42987-901
685,USE,"בכתב האישום המתוקן בתיק זה  (להלן: תיק הנשק) – הנאשם הורשע באישום הראשון בעבירות  של נשיאת נשק לפי סעיף 144(ב) לחוק העונשין תשל""ז-1977 (להלן: חוק העונשין; החוק) ואיומים לפי סעיף 192 לחוק, בכך שקיבל לידיו רימון הלם, הגיע לבית משפחה בשכונת גילה בירושלים והשליך את הרימון לחצר הבית במטרה להטיל אימה על יושביו.",['USE'],ME-16-06-42987-901
686,TYPE_WEP,"באישום השני הורשע הנאשם בכך שהצטייד בכלי נשק מאולתר שבו כדור בקליבר 9 מ""מ, ויחד עם אנשים נוספים, ביניהם אמיר סלמה שהצטייד ברימון גז ובשני רימוני הלם, הלכו למקום בו שהו אחרים שהיו מסוכסכים עמם.",[],ME-16-06-42987-901
687,STATUS_WEP,"באישום השני הורשע הנאשם בכך שהצטייד בכלי נשק מאולתר שבו כדור בקליבר 9 מ""מ, ויחד עם אנשים נוספים, ביניהם אמיר סלמה שהצטייד ברימון גז ובשני רימוני הלם, הלכו למקום בו שהו אחרים שהיו מסוכסכים עמם.",[],ME-16-06-42987-901
688,TYPE_WEP,"הנאשם ניסה לירות בנשק המאולתר לעבר רגליו של אחד מהאחרים, אך הנשק לא פעל.",['TYPE_WEP'],ME-16-06-42987-901
689,USE,"הנאשם ניסה לירות בנשק המאולתר לעבר רגליו של אחד מהאחרים, אך הנשק לא פעל.",['USE'],ME-16-06-42987-901
690,TYPE_WEP,הנאשם זרק לעברו את רימון הגז אותו קיבל קודם לכן מידיו של אמיר סלמה.,['TYPE_WEP'],ME-16-06-42987-901
691,OBTAIN_WAY_WEP,הנאשם זרק לעברו את רימון הגז אותו קיבל קודם לכן מידיו של אמיר סלמה.,['OBTAIN_WAY'],ME-16-06-42987-901
692,USE,הנאשם זרק לעברו את רימון הגז אותו קיבל קודם לכן מידיו של אמיר סלמה.,['USE'],ME-16-06-42987-901
693,TYPE_WEP,"הוא הפנה לפסיקה המתייחסת לחומרה הקיימת גם בעבירות בהן נעשה שימוש ברימון הלם, וכן להנחיות פרקליט המדינה שעמדו על הצורך בענישה מחמירה בעבירות נשק.",['TYPE_WEP'],ME-16-06-42987-901
694,TYPE_WEP,"במקרה זה מדובר באישום אחד של השלכת רימון הלם לעבר בית משפחה, ואישום נוסף של ירי ושימוש ברימון גז אשר במזל רב לא הצליח.",['TYPE_WEP'],ME-16-06-42987-901
695,USE,"במקרה זה מדובר באישום אחד של השלכת רימון הלם לעבר בית משפחה, ואישום נוסף של ירי ושימוש ברימון גז אשר במזל רב לא הצליח.",['USE'],ME-16-06-42987-901
696,TYPE_WEP,"בהתייחס לתיק הנשק טען הסניגור כי הנאשם לא זרק את הרימון לעבר אדם אלא לחצר הבית, לצורך איום בלבד.",['TYPE_WEP'],ME-16-06-42987-901
697,USE,"בהתייחס לתיק הנשק טען הסניגור כי הנאשם לא זרק את הרימון לעבר אדם אלא לחצר הבית, לצורך איום בלבד.",['USE'],ME-16-06-42987-901
698,TYPE_WEP,"לגבי האישום השני ציין כי מדובר בנשק מאולתר שלא פעל, וכי הנאשם לא חזר על הניסיון להשתמש בו.",['TYPE_WEP'],ME-16-06-42987-901
699,STATUS_WEP,"לגבי האישום השני ציין כי מדובר בנשק מאולתר שלא פעל, וכי הנאשם לא חזר על הניסיון להשתמש בו.",[],ME-16-06-42987-901
700,USE,"לגבי האישום השני ציין כי מדובר בנשק מאולתר שלא פעל, וכי הנאשם לא חזר על הניסיון להשתמש בו.",['USE'],ME-16-06-42987-901
701,TYPE_WEP,אדם יחיד אינו רשאי להחזיק ברימון ואינו יכול לקבל רישיון לכך.,['TYPE_WEP'],ME-16-06-42987-901
702,TYPE_WEP,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.",['TYPE_WEP'],ME-16-06-64845-657
703,AMMU_AMOUNT_WEP,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.",['AMMO_AMOUNT'],ME-16-06-64845-657
704,STATUS_WEP,"עובר ליום 22/6/16 הצטייד הנאשם באקדח ובו מחסנית ריקה, ו-11 כדורי רובה בקוטר 9 מ""מ.",[],ME-16-06-64845-657
705,TYPE_WEP,"ביום 22/6/16 הטמין הנאשם את האקדח בתא הכפפות של רכבו, ואת כדורי הרובה החזיק בכיסו.",['TYPE_WEP'],ME-16-06-64845-657
706,HELD_WAY_WEP,"ביום 22/6/16 הטמין הנאשם את האקדח בתא הכפפות של רכבו, ואת כדורי הרובה החזיק בכיסו.",['HELD_WAY'],ME-16-06-64845-657
707,STATUS_WEP,"ביום 22/6/16 הטמין הנאשם את האקדח בתא הכפפות של רכבו, ואת כדורי הרובה החזיק בכיסו.",[],ME-16-06-64845-657
708,TYPE_WEP,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.",['TYPE_WEP'],ME-16-06-64845-657
709,HELD_WAY_WEP,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.",['HELD_WAY'],ME-16-06-64845-657
710,STATUS_WEP,"סמוך לשעה 22:30 הגיע הנאשם, לאזור המשתלה בקצה הצפוני של כפר כנא, שם נתפס ע""י השוטרים כשהנשק וכדורי הרובה ברשותו.",[],ME-16-06-64845-657
711,TYPE_WEP,"הנאשם, אשר שמע כי ישנם כוחות במחנה, מיהר לביתו, לקח משם רובה מסוג M16 קצר, אשר התבקש להסתיר בביתו, והעביר אותו לחנות האטליז המשפחתית בעיר רמאללה.",['TYPE_WEP'],ME-16-08-229-604
712,HELD_WAY_WEP,"הנאשם, אשר שמע כי ישנם כוחות במחנה, מיהר לביתו, לקח משם רובה מסוג M16 קצר, אשר התבקש להסתיר בביתו, והעביר אותו לחנות האטליז המשפחתית בעיר רמאללה.",['HELD_WAY'],ME-16-08-229-604
713,TYPE_WEP,"צלאח פנה לנאשם וביקש ממנו, לצורך כך, את הרובה מסוג M16 המצוי בחזקתו של הנאשם (להלן : ""הנשק"").",['TYPE_WEP'],ME-16-08-229-604
714,TYPE_WEP,"במעשיו המתוארים לעיל ניסה הנאשם, בצוותא חדא, לפגוע באדם בקליע, בסכין, או בנשק מסוכן או פוגעני אחר שלא כדין, נשא נשק בלא רשות על פי דין לנשיאתו, החזיק נשק בלא רשות על פי דין להחזקתו, וגנב רכב.",['TYPE_WEP'],ME-16-08-229-604
715,TYPE_WEP,"בתאריך 13.4.2016, בשעות הלילה, במהלך הריסת ביתו של המחבל חסין אבו גוש במחנה קלנדיה על ידי כוחות הביטחון, הגיע הנאשם למקום ויידה שלושה בקבוקי תבערה ממרחק של כ-20 מטר לעבר הרכבים של כוחות הביטחון.",['TYPE_WEP'],ME-16-08-229-604
716,TYPE_WEP,"האישום השלישי - בחודש יוני 2016, במועד שאינו ידוע במדויק למאשימה, שוחח הנאשם עם אדם בשם קדרי ושאל אותו אם יוכל להשיג עבורו רובה מסוג M16.",['TYPE_WEP'],ME-16-08-229-604
717,TYPE_WEP,"במועד שאינו ידוע במדויק למאשימה, קיבל הנאשם מאביו אקדח 9 מ""מ (""אקדח בלגי"") והחזיק אותו בביתו של בן דודו ג'ודה אבו עיישה (להלן: ""ג'ודה"") הנמצא בבית המשפחה בכפר עקב.",['TYPE_WEP'],ME-16-08-229-604
718,HELD_WAY_WEP,"במועד שאינו ידוע במדויק למאשימה, קיבל הנאשם מאביו אקדח 9 מ""מ (""אקדח בלגי"") והחזיק אותו בביתו של בן דודו ג'ודה אבו עיישה (להלן: ""ג'ודה"") הנמצא בבית המשפחה בכפר עקב.",['HELD_WAY'],ME-16-08-229-604
719,OBTAIN_WAY_WEP,"במועד שאינו ידוע במדויק למאשימה, קיבל הנאשם מאביו אקדח 9 מ""מ (""אקדח בלגי"") והחזיק אותו בביתו של בן דודו ג'ודה אבו עיישה (להלן: ""ג'ודה"") הנמצא בבית המשפחה בכפר עקב.",['OBTAIN_WAY'],ME-16-08-229-604
720,TYPE_WEP,"ביום 11.7.2016, יום סיום מבחני הבגרות של הנאשם, בסביבות השעה 10:30 או בסמוך לכך, לקח הנאשם את האקדח מביתו של ג'ודה וירה בכניסה לביתו שמונה כדורים באוויר.",['TYPE_WEP'],ME-16-08-229-604
721,HELD_WAY_WEP,"ביום 11.7.2016, יום סיום מבחני הבגרות של הנאשם, בסביבות השעה 10:30 או בסמוך לכך, לקח הנאשם את האקדח מביתו של ג'ודה וירה בכניסה לביתו שמונה כדורים באוויר.",['HELD_WAY'],ME-16-08-229-604
722,AMMU_AMOUNT_WEP,"ביום 11.7.2016, יום סיום מבחני הבגרות של הנאשם, בסביבות השעה 10:30 או בסמוך לכך, לקח הנאשם את האקדח מביתו של ג'ודה וירה בכניסה לביתו שמונה כדורים באוויר.",['AMMO_AMOUNT'],ME-16-08-229-604
723,USE,"ביום 11.7.2016, יום סיום מבחני הבגרות של הנאשם, בסביבות השעה 10:30 או בסמוך לכך, לקח הנאשם את האקדח מביתו של ג'ודה וירה בכניסה לביתו שמונה כדורים באוויר.",['USE'],ME-16-08-229-604
724,TYPE_WEP,"לאחר מכן החביא את האקדח בביתו, ובערב השיב לג'ודה את האקדח.",[],ME-16-08-229-604
725,HELD_WAY_WEP,"לאחר מכן החביא את האקדח בביתו, ובערב השיב לג'ודה את האקדח.",['HELD_WAY'],ME-16-08-229-604
726,TYPE_WEP,"הנאשם שמע כי כוחות ביטחון מסתובבים באזור, ומיהר לקחת רובה M16 שהיה בביתו, כדי להסליק אותו.",['TYPE_WEP'],ME-16-08-229-604
727,HELD_WAY_WEP,"הנאשם שמע כי כוחות ביטחון מסתובבים באזור, ומיהר לקחת רובה M16 שהיה בביתו, כדי להסליק אותו.",['HELD_WAY'],ME-16-08-229-604
728,TYPE_WEP,"באירוע השני, במהלך הריסת ביתו של מחבל בקלנדיה, הגיע הנאשם למקום, ויידה שלושה בקבוקי תבערה, ממרחק של 20 מטר, לעבר הרכבים של כוחות הביטחון.",['TYPE_WEP'],ME-16-08-229-604
729,USE,"באירוע השני, במהלך הריסת ביתו של מחבל בקלנדיה, הגיע הנאשם למקום, ויידה שלושה בקבוקי תבערה, ממרחק של 20 מטר, לעבר הרכבים של כוחות הביטחון.",['USE'],ME-16-08-229-604
730,TYPE_WEP,"לדברי ב""כ המאשימה, גם בעניין זה יש לציין את המרחק הקצר ממנו יידה הנאשם את בקבוקי התבערה ואת פוטנציאל הפגיעה העצום במעשיו של הנאשם.",['TYPE_WEP'],
731,USE,"לדברי ב""כ המאשימה, גם בעניין זה יש לציין את המרחק הקצר ממנו יידה הנאשם את בקבוקי התבערה ואת פוטנציאל הפגיעה העצום במעשיו של הנאשם.",['USE'],
732,TYPE_WEP,"ב""כ המאשימה טענה כי שימוש בבקבוק תבערה שקול לשימוש בנשק חם.",['TYPE_WEP'],ME-16-08-229-604
733,TYPE_WEP,"ביחס לאישום השלישי – לדברי ב""כ המאשימה, הנאשם ביקש מאדם מסוים להשיג לו רובה מסוג M16, אותו אדם השיב בחיוב, הנאשם פנה לאביו שייתן לו כסף לצורך רכישת הנשק, ואביו סירב.",['TYPE_WEP'],ME-16-08-229-604
734,TYPE_WEP,"לאחר מכן קיבל הנאשם מאביו אקדח בלגי, אותו החזיק בבית של בן דודו.",['TYPE_WEP'],ME-16-08-229-604
735,HELD_WAY_WEP,"לאחר מכן קיבל הנאשם מאביו אקדח בלגי, אותו החזיק בבית של בן דודו.",['HELD_WAY'],ME-16-08-229-604
736,OBTAIN_WAY_WEP,"לאחר מכן קיבל הנאשם מאביו אקדח בלגי, אותו החזיק בבית של בן דודו.",['OBTAIN_WAY'],ME-16-08-229-604
737,TYPE_WEP,"בהמשך, ביום סיום מבחני הבגרות של הנאשם, לקח הנאשם את האקדח וירה בכניסה לבית שמונה כדורים באוויר.",['TYPE_WEP'],ME-16-08-229-604
738,AMMU_AMOUNT_WEP,"בהמשך, ביום סיום מבחני הבגרות של הנאשם, לקח הנאשם את האקדח וירה בכניסה לבית שמונה כדורים באוויר.",['AMMO_AMOUNT'],ME-16-08-229-604
739,USE,"בהמשך, ביום סיום מבחני הבגרות של הנאשם, לקח הנאשם את האקדח וירה בכניסה לבית שמונה כדורים באוויר.",['USE'],ME-16-08-229-604
740,TYPE_WEP,"לגבי הרובה שהחזיק הנאשם, טען כי הרובה לא היה של הנאשם, והוא התבקש על ידי אחר להסתירו בביתו.",[],ME-16-08-229-604
741,HELD_WAY_WEP,"לגבי הרובה שהחזיק הנאשם, טען כי הרובה לא היה של הנאשם, והוא התבקש על ידי אחר להסתירו בביתו.",['HELD_WAY'],ME-16-08-229-604
742,TYPE_WEP,"צלאח החליט לבצע ירי נגד חיילי צה""ל, פנה אל הנאשם וביקש ממנו את הרובה.",['TYPE_WEP'],ME-16-08-229-604
743,USE,"צלאח החליט לבצע ירי נגד חיילי צה""ל, פנה אל הנאשם וביקש ממנו את הרובה.",['USE'],ME-16-08-229-604
744,TYPE_WEP,"המתחם המקובל לגבי זריקת אבנים ובקבוקי תבערה, שלא נזרקו על כלי רכב נוסעים, נע בין תשעה לבין 18 חודשי מאסר בפועל, וזה המתחם באישום השני.",['TYPE_WEP'],ME-16-08-229-604
745,TYPE_WEP,"לדבריו, אדם שהחזיק אקדח בביתו וירה באוויר בנסיבות כאלה ואחרות, יכול לקבל מאסר בעבודות שירות ויכול לקבל מספר חודשי מאסר מצומצם.",['TYPE_WEP'],ME-16-08-229-604
746,HELD_WAY_WEP,"לדבריו, אדם שהחזיק אקדח בביתו וירה באוויר בנסיבות כאלה ואחרות, יכול לקבל מאסר בעבודות שירות ויכול לקבל מספר חודשי מאסר מצומצם.",['HELD_WAY'],ME-16-08-229-604
747,USE,"לדבריו, אדם שהחזיק אקדח בביתו וירה באוויר בנסיבות כאלה ואחרות, יכול לקבל מאסר בעבודות שירות ויכול לקבל מספר חודשי מאסר מצומצם.",['USE'],ME-16-08-229-604
748,TYPE_WEP,"לעניין הערך החברתי שנפגע מהעבירה – הן בעבירות הקשורות בנשק והן בעבירות הקשורות ביידוי אבנים ובקבוקי תבערה, מדובר בהגנה על גופו וחייו של אדם, בשמירה על ביטחון המדינה וביטחון הציבור, בשמירה על הסדר הציבורי ועל יכולתם של כוחות הביטחון לבצע תפקידם.",['TYPE_WEP'],
749,TYPE_WEP,"באישום הראשון מדובר בנאשם שבתחילה גנב קטנוע, בעת ששהה בתל אביב ביחד עם חברו; הנאשם החביא רובה M16 בביתו במחנה פליטים קלנדיה, לבקשתו של אחר; כאשר שמע הנאשם כי כוחות הביטחון נמצאים במחנה, מיהר לביתו, לקח משם את הנשק, והעבירו לאיטליז משפחתי ברמאללה; בשובו למחנה קלנדיה, פגש שם הנאשם את צלאח, שביקש מהנאשם את הרובה לצורך ביצוע פיגוע ירי נגד חיילי צה""ל.",['TYPE_WEP'],ME-16-08-229-604
750,HELD_WAY_WEP,"באישום הראשון מדובר בנאשם שבתחילה גנב קטנוע, בעת ששהה בתל אביב ביחד עם חברו; הנאשם החביא רובה M16 בביתו במחנה פליטים קלנדיה, לבקשתו של אחר; כאשר שמע הנאשם כי כוחות הביטחון נמצאים במחנה, מיהר לביתו, לקח משם את הנשק, והעבירו לאיטליז משפחתי ברמאללה; בשובו למחנה קלנדיה, פגש שם הנאשם את צלאח, שביקש מהנאשם את הרובה לצורך ביצוע פיגוע ירי נגד חיילי צה""ל.",[],ME-16-08-229-604
751,TYPE_WEP,"מדובר בהשתתפות בסדרה של התפרעויות, בהפרש זמן זו מזו, כאשר הנאשם נוטל חלק ממשי באירועים, מיידה אבנים וזורק בקבוקי תבערה.",['TYPE_WEP'],ME-16-08-229-604
752,USE,"מדובר בהשתתפות בסדרה של התפרעויות, בהפרש זמן זו מזו, כאשר הנאשם נוטל חלק ממשי באירועים, מיידה אבנים וזורק בקבוקי תבערה.",['USE'],ME-16-08-229-604
753,TYPE_WEP,"למזלו של הנאשם ולמזלם של אנשי המשטרה, על פי כתב האישום לא מתוארת פגיעה של האבנים ובקבוקי התבערה שזרק הנאשם בכוחות הביטחון.",['TYPE_WEP'],ME-16-08-229-604
754,USE,"למזלו של הנאשם ולמזלם של אנשי המשטרה, על פי כתב האישום לא מתוארת פגיעה של האבנים ובקבוקי התבערה שזרק הנאשם בכוחות הביטחון.",['USE'],ME-16-08-229-604
755,TYPE_WEP,"באישום השלישי החזיק הנאשם אקדח שקיבל מאביו, בביתו של בן דודו בכפר עקב, וביום סיום הבגרויות לקח את האקדח וירה שמונה כדורים באוויר.",['TYPE_WEP'],ME-16-08-229-604
756,HELD_WAY_WEP,"באישום השלישי החזיק הנאשם אקדח שקיבל מאביו, בביתו של בן דודו בכפר עקב, וביום סיום הבגרויות לקח את האקדח וירה שמונה כדורים באוויר.",['HELD_WAY'],ME-16-08-229-604
757,AMMU_AMOUNT_WEP,"באישום השלישי החזיק הנאשם אקדח שקיבל מאביו, בביתו של בן דודו בכפר עקב, וביום סיום הבגרויות לקח את האקדח וירה שמונה כדורים באוויר.",['AMMO_AMOUNT'],ME-16-08-229-604
758,OBTAIN_WAY_WEP,"באישום השלישי החזיק הנאשם אקדח שקיבל מאביו, בביתו של בן דודו בכפר עקב, וביום סיום הבגרויות לקח את האקדח וירה שמונה כדורים באוויר.",['OBTAIN_WAY'],ME-16-08-229-604
759,USE,"באישום השלישי החזיק הנאשם אקדח שקיבל מאביו, בביתו של בן דודו בכפר עקב, וביום סיום הבגרויות לקח את האקדח וירה שמונה כדורים באוויר.",['USE'],ME-16-08-229-604
760,TYPE_WEP,"עם זאת, החזקת האקדח יוצרת סיכון גדול, הן מאחר שנשק עלול ""להתגלגל"" לידי מחבלים או עבריינים, והן מאחר שהנאשם עצמו כבר עשה שימוש בנשק שהיה בידיו, מספר ימים קודם לכן, כמפורט באישום הראשון, והדבר מלמד על פוטנציאל הנזק הגלום בהחזקת הנשק על ידי הנאשם.",['TYPE_WEP'],ME-16-08-229-604
761,USE,"עם זאת, החזקת האקדח יוצרת סיכון גדול, הן מאחר שנשק עלול ""להתגלגל"" לידי מחבלים או עבריינים, והן מאחר שהנאשם עצמו כבר עשה שימוש בנשק שהיה בידיו, מספר ימים קודם לכן, כמפורט באישום הראשון, והדבר מלמד על פוטנציאל הנזק הגלום בהחזקת הנשק על ידי הנאשם.",[],ME-16-08-229-604
762,TYPE_WEP,"יחד עם זאת, אופי המעשים – החמור שבהם פיגוע ירי לעבר חיילים במטרה לפגוע בהם, יידוי אבנים, יידוי בקבוקי תבערה והשתתפות בסדרת התפרעויות, מלמדים על התנהגות טרוריסטית של ממש, על נאשם המנסה לפגוע בכוחות הביטחון במהלך תקופה, בכמה אמצעים ובמספר חזיתות.",['TYPE_WEP'],ME-16-08-229-604
763,USE,"יחד עם זאת, אופי המעשים – החמור שבהם פיגוע ירי לעבר חיילים במטרה לפגוע בהם, יידוי אבנים, יידוי בקבוקי תבערה והשתתפות בסדרת התפרעויות, מלמדים על התנהגות טרוריסטית של ממש, על נאשם המנסה לפגוע בכוחות הביטחון במהלך תקופה, בכמה אמצעים ובמספר חזיתות.",[],ME-16-08-229-604
764,TYPE_WEP,"על פי האישום השני, יומיים לאחר מכן, הגיע הנאשם לקרבת ביתו של המתלונן בשעת בוקר מוקדמת כשהוא נושא תת מקלע מאולתר ותחמושת.",['TYPE_WEP'],ME-16-04-12480-812
765,HELD_WAY_WEP,"על פי האישום השני, יומיים לאחר מכן, הגיע הנאשם לקרבת ביתו של המתלונן בשעת בוקר מוקדמת כשהוא נושא תת מקלע מאולתר ותחמושת.",['HELD_WAY'],ME-16-04-12480-812
766,STATUS_WEP,"על פי האישום השני, יומיים לאחר מכן, הגיע הנאשם לקרבת ביתו של המתלונן בשעת בוקר מוקדמת כשהוא נושא תת מקלע מאולתר ותחמושת.",[],ME-16-04-12480-812
767,HELD_WAY_WEP,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",['HELD_WAY'],ME-16-04-12480-812
768,AMMU_AMOUNT_WEP,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",['AMMO_AMOUNT'],ME-16-04-12480-812
769,STATUS_WEP,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",[],ME-16-04-12480-812
770,USE,"מהאישום השלישי עולה כי לערך יום לאחר ביצוע הירי לעבר המתלונן, בעת שהנאשם עבד כשומר באתר בניה, הוא החזיק נשק נוסף, מחסנית ותחמושת בזחל של אחד מכלי העבודה באתר, וכן כ- 17 כדורים מתחת לתקרה אקוסטית במכולה שעמדה במקום.",['USE'],ME-16-04-12480-812
771,TYPE_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.",[],ME-16-05-336-804
772,HELD_WAY_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.",['HELD_WAY'],ME-16-05-336-804
773,AMMU_AMOUNT_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.",['AMMO_AMOUNT'],ME-16-05-336-804
774,STATUS_WEP,"הנאשם ורדואן נכנסו למכונית, כאשר רדואן נהג ברכב והנאשם התיישב במושב שליד הנהג בעודו נושא עמו, בתוך תיק גב, את תת המקלע יחד עם שתי מחסניות ריקות וכפפה ובה 26 כדורים מסוג 9 מ""מ.",[],ME-16-05-336-804
775,TYPE_WEP,"השוטרים כרזו למכונית לעצור, אך המכונית החלה להימלט מהניידת והנאשם זרק את התיק ובו תת המקלע, שתי המחסניות הריקות, הכפפה ו-26 כדורים מחוץ לחלון המכונית.",['TYPE_WEP'],ME-16-05-336-804
